Date,DLTR,BKNG,CTSH,VRTX,FISV,AMD,ADP,CSX,EBAY,WBA,EXC
2010-01-22,16.073333740234375,204.1999969482422,22.584999084472656,40.13999938964844,11.449999809265137,7.880000114440918,36.1457405090332,4.902222156524658,9.92424201965332,35.9900016784668,33.245365142822266
2010-01-25,16.266666412353516,202.83999633789062,22.639999389648438,39.52000045776367,11.520000457763672,8.069999694824219,36.23353958129883,4.994443893432617,9.970539093017578,36.66999816894531,32.87446594238281
2010-01-26,16.363332748413086,204.44000244140625,22.78499984741211,39.02000045776367,11.382499694824219,8.09000015258789,36.04916763305664,5.033332824707031,10.130471229553223,36.16999816894531,33.23823165893555
2010-01-27,16.303333282470703,207.52000427246094,23.045000076293945,39.0,11.5024995803833,8.1899995803833,36.01404571533203,5.059999942779541,10.088383674621582,36.70000076293945,33.009986877441406
2010-01-28,16.366666793823242,201.67999267578125,22.280000686645508,38.650001525878906,11.354999542236328,7.880000114440918,35.71554183959961,4.853332996368408,9.819024085998535,36.400001525878906,32.78173828125
2010-01-29,16.50666618347168,195.35000610351562,21.829999923706055,38.400001525878906,11.260000228881836,7.460000038146973,35.81211471557617,4.762221813201904,9.688551902770996,36.04999923706055,32.53923034667969
2010-02-01,16.656667709350586,204.1999969482422,22.344999313354492,39.34000015258789,11.449999809265137,7.980000019073486,36.057945251464844,4.869999885559082,9.751684188842773,36.380001068115234,32.71041488647461
2010-02-02,16.96666717529297,204.4199981689453,22.584999084472656,40.4900016784668,11.600000381469727,7.909999847412109,36.15452194213867,4.9422221183776855,9.713805198669434,36.779998779296875,32.91012954711914
2010-02-03,17.06333351135254,208.52999877929688,22.584999084472656,40.22999954223633,11.7475004196167,7.809999942779541,35.82089614868164,4.889999866485596,9.776935577392578,34.619998931884766,32.603424072265625
2010-02-04,16.363332748413086,200.00999450683594,21.559999465942383,38.41999816894531,11.425000190734863,7.190000057220459,35.452152252197266,4.703332901000977,9.448653221130371,33.45000076293945,31.91868782043457
2010-02-05,16.05666732788086,196.9600067138672,21.829999923706055,37.61000061035156,11.432499885559082,7.349999904632568,35.36435317993164,4.7688889503479,9.558080673217773,33.310001373291016,31.554922103881836
2010-02-08,15.706666946411133,200.6199951171875,21.8700008392334,37.41999816894531,11.3149995803833,7.420000076293945,35.46971130371094,4.72333288192749,9.46548843383789,33.290000915527344,31.212553024291992
2010-02-09,15.989999771118164,205.3800048828125,23.2450008392334,37.900001525878906,11.369999885559082,7.539999961853027,35.73310089111328,4.7866668701171875,9.414982795715332,33.61000061035156,31.5406551361084
2010-02-10,15.926667213439941,206.39999389648438,23.170000076293945,37.5,11.382499694824219,7.639999866485596,35.71554183959961,4.7866668701171875,9.242424011230469,33.29999923706055,31.59771728515625
2010-02-11,15.903332710266113,208.89999389648438,23.579999923706055,38.099998474121094,11.609999656677246,7.840000152587891,35.90869140625,5.006667137145996,9.313973426818848,33.599998474121094,31.184022903442383
2010-02-12,16.123332977294922,207.77999877929688,23.579999923706055,38.380001068115234,11.587499618530273,7.869999885559082,35.63652420043945,4.988889217376709,9.162458419799805,33.4900016784668,30.884450912475586
2010-02-16,16.440000534057617,211.2100067138672,23.71500015258789,38.68000030517578,11.737500190734863,8.0600004196167,36.2598762512207,5.123332977294922,9.478114128112793,34.08000183105469,31.526390075683594
2010-02-17,16.696666717529297,212.8699951171875,23.594999313354492,39.779998779296875,11.779999732971191,8.029999732971191,36.400352478027344,5.123332977294922,9.545454978942871,34.189998626708984,31.376604080200195
2010-02-18,16.626667022705078,232.9499969482422,23.649999618530273,40.25,11.765000343322754,7.949999809265137,36.163299560546875,5.1555562019348145,9.612794876098633,34.689998626708984,31.71183967590332
2010-02-19,16.666667938232422,230.57000732421875,23.7549991607666,40.70000076293945,11.897500038146973,7.929999828338623,36.4881477355957,5.196667194366455,9.856902122497559,34.86000061035156,32.01141357421875
2010-02-22,16.510000228881836,229.07000732421875,23.665000915527344,39.91999816894531,11.827500343322754,7.900000095367432,36.52326583862305,5.202221870422363,9.797980308532715,34.75,31.875892639160156
2010-02-23,16.56333351135254,225.08999633789062,23.610000610351562,39.41999816894531,11.762499809265137,7.789999961853027,36.172080993652344,5.222221851348877,9.633837699890137,34.7599983215332,31.48359489440918
2010-02-24,18.593332290649414,225.02000427246094,24.084999084472656,40.36000061035156,11.922499656677246,8.050000190734863,37.08516311645508,5.25333309173584,9.789562225341797,35.5,31.390869140625
2010-02-25,18.690000534057617,223.8699951171875,24.079999923706055,40.13999938964844,11.982500076293945,7.889999866485596,36.619842529296875,5.281110763549805,9.680134773254395,36.02000045776367,31.24821662902832
2010-02-26,18.579999923706055,226.7100067138672,24.065000534057617,40.540000915527344,12.052499771118164,7.909999847412109,36.532047271728516,5.2733330726623535,9.688551902770996,35.2400016784668,30.884450912475586
2010-03-01,18.426666259765625,238.5399932861328,25.239999771118164,41.43000030517578,12.227499961853027,8.210000038146973,36.84811019897461,5.368888854980469,10.050504684448242,35.41999816894531,31.71183967590332
2010-03-02,18.68000030517578,241.33999633789062,25.5049991607666,41.84000015258789,12.262499809265137,8.380000114440918,36.74275588989258,5.385556221008301,10.096800804138184,35.2400016784668,31.62624740600586
2010-03-03,18.540000915527344,235.82000732421875,24.920000076293945,41.97999954223633,12.302499771118164,8.350000381469727,36.79543685913086,5.331110954284668,9.894781112670898,35.36000061035156,31.71897315979004
2010-03-04,18.726667404174805,233.1199951171875,24.815000534057617,41.599998474121094,12.287500381469727,8.5,36.619842529296875,5.340000152587891,10.008418083190918,35.0,31.897289276123047
2010-03-05,18.92333221435547,235.33999633789062,25.334999084472656,41.52000045776367,12.432499885559082,8.609999656677246,37.91044616699219,5.441111087799072,10.366162300109863,34.9900016784668,32.453636169433594
2010-03-08,18.946666717529297,240.17999267578125,25.010000228881836,41.400001525878906,12.477499961853027,8.640000343322754,37.88410949707031,5.447778224945068,10.454545021057129,34.7400016784668,32.33238220214844
2010-03-09,18.676666259765625,238.3300018310547,25.145000457763672,42.08000183105469,12.515000343322754,8.630000114440918,38.34064865112305,5.502222061157227,10.736532211303711,34.38999938964844,32.07560729980469
2010-03-10,18.71666717529297,240.99000549316406,25.405000686645508,43.02000045776367,12.625,8.920000076293945,38.525020599365234,5.543333053588867,10.757575988769531,34.27000045776367,32.17546463012695
2010-03-11,18.683332443237305,242.2100067138672,25.5049991607666,43.0,12.5625,8.949999809265137,38.56892013549805,5.631111145019531,10.707071304321289,33.939998626708984,32.04707717895508
2010-03-12,18.770000457763672,238.91000366210938,25.399999618530273,43.459999084472656,12.604999542236328,8.930000305175781,38.463565826416016,5.6644439697265625,10.930134773254395,33.93000030517578,31.497859954833984
2010-03-15,18.98666763305664,238.86000061035156,25.424999237060547,43.2400016784668,12.672499656677246,8.920000076293945,38.841087341308594,5.679999828338623,11.060606002807617,34.16999816894531,31.669044494628906
2010-03-16,18.906667709350586,241.80999755859375,25.6299991607666,43.709999084472656,12.664999961853027,9.399999618530273,38.84986877441406,5.7266669273376465,11.275253295898438,34.5099983215332,32.339515686035156
2010-03-17,18.829999923706055,242.9199981689453,25.809999465942383,42.400001525878906,12.8149995803833,9.670000076293945,39.23617172241211,5.6922221183776855,11.355218887329102,34.47999954223633,32.346649169921875
2010-03-18,18.916667938232422,242.80999755859375,25.915000915527344,41.70000076293945,12.770000457763672,9.390000343322754,39.26251220703125,5.761110782623291,11.557238578796387,34.81999969482422,31.86162567138672
2010-03-19,18.80666732788086,239.00999450683594,25.625,42.720001220703125,12.670000076293945,9.109999656677246,39.15715408325195,5.72333288192749,11.443602561950684,34.529998779296875,31.82596206665039
2010-03-22,19.82666778564453,243.02000427246094,25.934999465942383,42.47999954223633,12.817500114440918,9.3100004196167,39.35908889770508,5.755556106567383,11.393097877502441,35.33000183105469,31.611982345581055
2010-03-23,19.933332443237305,244.41000366210938,26.260000228881836,42.18000030517578,12.75,9.449999809265137,39.429325103759766,5.75,11.384679794311523,35.90999984741211,31.60485076904297
2010-03-24,19.803333282470703,243.8000030517578,25.959999084472656,41.709999084472656,12.677499771118164,9.229999542236328,38.92888641357422,5.6777777671813965,11.338383674621582,35.400001525878906,31.069900512695312
2010-03-25,19.713333129882812,255.02999877929688,25.729999542236328,41.54999923706055,12.572500228881836,9.029999732971191,38.61281967163086,5.686666965484619,11.599327087402344,36.33000183105469,30.877317428588867
2010-03-26,19.90333366394043,252.11000061035156,25.545000076293945,41.61000061035156,12.602499961853027,9.020000457763672,38.841087341308594,5.665555953979492,11.553030014038086,36.790000915527344,30.80599021911621
2010-03-29,19.883333206176758,255.6699981689453,25.56999969482422,41.15999984741211,12.632499694824219,9.109999656677246,39.10447692871094,5.72333288192749,11.481480598449707,37.4900016784668,31.326675415039062
2010-03-30,19.856666564941406,255.99000549316406,25.729999542236328,40.86000061035156,12.6875,9.270000457763672,39.14837646484375,5.703332901000977,11.422558784484863,37.41999816894531,31.355207443237305
2010-03-31,19.739999771118164,255.0,25.489999771118164,40.869998931884766,12.6899995803833,9.270000457763672,39.04301834106445,5.6555562019348145,11.3510103225708,37.09000015258789,31.24821662902832
2010-04-01,19.926666259765625,257.0,25.405000686645508,40.849998474121094,12.782500267028809,9.369999885559082,38.78841018676758,5.800000190734863,11.182660102844238,37.75,31.583452224731445
2010-04-05,19.829999923706055,257.6499938964844,25.989999771118164,40.650001525878906,12.850000381469727,9.529999732971191,38.972782135009766,5.845555782318115,11.519359588623047,37.83000183105469,31.669044494628906
2010-04-06,19.829999923706055,261.6000061035156,26.125,40.470001220703125,12.867500305175781,9.350000381469727,38.884986877441406,5.828888893127441,11.477272987365723,37.400001525878906,32.1540641784668
2010-04-07,19.856666564941406,259.80999755859375,25.55500030517578,40.4900016784668,12.792499542236328,9.65999984741211,38.56892013549805,5.7688889503479,11.300504684448242,36.790000915527344,31.904422760009766
2010-04-08,19.809999465942383,259.30999755859375,25.44499969482422,39.810001373291016,12.8149995803833,9.420000076293945,38.525020599365234,5.886666774749756,11.136363983154297,36.849998474121094,31.690441131591797
2010-04-09,19.799999237060547,259.489990234375,25.860000610351562,39.68000030517578,12.9399995803833,9.300000190734863,38.858646392822266,5.884444236755371,11.17424201965332,37.06999969482422,31.56918716430664
2010-04-12,19.790000915527344,260.2300109863281,25.979999542236328,39.2599983215332,12.942500114440918,9.420000076293945,38.81475067138672,5.875555992126465,11.20791244506836,36.81999969482422,31.79743194580078
